epoch,accuracy,loss,val_accuracy,val_loss
51,0.9259191155433655,0.2284643054008484,0.8995097875595093,0.41185101866722107
52,0.9252451062202454,0.22422930598258972,0.8948529362678528,0.4173717200756073
53,0.9285539388656616,0.2220097929239273,0.9071078300476074,0.35936880111694336
54,0.9265931248664856,0.22632329165935516,0.8960784077644348,0.41003838181495667
55,0.928799033164978,0.22189201414585114,0.9029411673545837,0.3887706995010376
56,0.9277573823928833,0.2218896597623825,0.8950980305671692,0.4243903160095215
57,0.9267769455909729,0.22263725101947784,0.8960784077644348,0.4352089762687683
58,0.927450954914093,0.2156761735677719,0.9004902243614197,0.3826233744621277
59,0.9313725233078003,0.20963120460510254,0.8953431248664856,0.39788129925727844
60,0.9314950704574585,0.2071424424648285,0.9014706015586853,0.4015277326107025
61,0.9290441274642944,0.20645657181739807,0.9039215445518494,0.408551424741745
62,0.9283088445663452,0.22173812985420227,0.8960784077644348,0.42010006308555603
63,0.9317402243614197,0.2120116502046585,0.8958333134651184,0.41303926706314087
64,0.9327818751335144,0.21143582463264465,0.9071078300476074,0.37391501665115356
65,0.931188702583313,0.2094680666923523,0.8938725590705872,0.44156986474990845
66,0.9321078658103943,0.20549920201301575,0.897549033164978,0.42410051822662354
67,0.9350489974021912,0.2031984031200409,0.9024509787559509,0.4010937213897705
68,0.9346200823783875,0.2043742835521698,0.8960784077644348,0.4275362491607666
69,0.93376225233078,0.2164054661989212,0.8995097875595093,0.4086594879627228
70,0.9356005191802979,0.19256187975406647,0.9034313559532166,0.41166868805885315
71,0.9318627715110779,0.20712122321128845,0.9031862616539001,0.4137797951698303
72,0.9344975352287292,0.20266373455524445,0.9004902243614197,0.4369300901889801
73,0.9378063678741455,0.20117700099945068,0.8995097875595093,0.4268365800380707
74,0.9369485378265381,0.19703976809978485,0.9049019813537598,0.4177071452140808
75,0.9365808963775635,0.1934029459953308,0.903676450252533,0.41186049580574036
76,0.9354779124259949,0.20151600241661072,0.9007353186607361,0.4239262640476227
77,0.9400122761726379,0.18755051493644714,0.9012255072593689,0.4218512177467346
78,0.9392156600952148,0.18665575981140137,0.9039215445518494,0.4512239396572113
79,0.93376225233078,0.19901728630065918,0.9009804129600525,0.4630599617958069
80,0.9351715445518494,0.19797255098819733,0.9029411673545837,0.43919095396995544
81,0.939460813999176,0.18590104579925537,0.9078431129455566,0.4020054340362549
82,0.9399510025978088,0.18921317160129547,0.905637264251709,0.4049759805202484
83,0.9379289150238037,0.19007273018360138,0.9007353186607361,0.4421626031398773
84,0.936887264251709,0.19182860851287842,0.9014706015586853,0.46153444051742554
85,0.9368259906768799,0.19922791421413422,0.9017156958580017,0.46405449509620667
86,0.9390931129455566,0.19128300249576569,0.9041666388511658,0.4358949661254883
87,0.9401348233222961,0.19440031051635742,0.8995097875595093,0.46636101603507996
88,0.9432597756385803,0.17537720501422882,0.8953431248664856,0.4736439287662506
89,0.9401348233222961,0.18854482471942902,0.8953431248664856,0.4771801829338074
90,0.940073549747467,0.19205519556999207,0.9024509787559509,0.45919325947761536
91,0.9403799176216125,0.18385660648345947,0.905637264251709,0.44076815247535706
92,0.9400122761726379,0.1799086034297943,0.897549033164978,0.48235976696014404
93,0.9404411911964417,0.1825796216726303,0.8999999761581421,0.48508718609809875
94,0.9417892098426819,0.18370169401168823,0.9017156958580017,0.4709716737270355
95,0.9428308606147766,0.17733453214168549,0.9053921699523926,0.4304320812225342
96,0.9392156600952148,0.18938195705413818,0.9004902243614197,0.4671896696090698
97,0.9457720518112183,0.17286720871925354,0.8990195989608765,0.45187482237815857
98,0.9443627595901489,0.1764383465051651,0.9019607901573181,0.46393999457359314
99,0.942463219165802,0.1855623424053192,0.9022058844566345,0.4734100103378296
