epoch,accuracy,loss,val_accuracy,val_loss
73,0.9096813797950745,0.2976362705230713,0.9240196347236633,0.27451786398887634
74,0.9108455777168274,0.29084688425064087,0.9230391979217529,0.286820650100708
75,0.9108455777168274,0.3035106062889099,0.9220588207244873,0.2860255539417267
76,0.9090686440467834,0.30522701144218445,0.9259803891181946,0.2831159234046936
77,0.9119485020637512,0.28431466221809387,0.9210784435272217,0.2907274663448334
78,0.9141544103622437,0.2858075499534607,0.9218137264251709,0.2969514727592468
79,0.9091911911964417,0.2963583767414093,0.9242647290229797,0.29303231835365295
80,0.9145833253860474,0.2910279333591461,0.9242647290229797,0.2813628613948822
81,0.911825954914093,0.30293527245521545,0.9257352948188782,0.2868185043334961
82,0.911213219165802,0.292645126581192,0.9237744808197021,0.2957150638103485
83,0.9102941155433655,0.29763856530189514,0.9254902005195618,0.2775111794471741
84,0.9111519455909729,0.29525092244148254,0.9237744808197021,0.28015854954719543
85,0.9147058725357056,0.2915210723876953,0.9237744808197021,0.2967349886894226
86,0.9130514860153198,0.2962910830974579,0.9213235378265381,0.3057621717453003
87,0.9092524647712708,0.29465943574905396,0.9242647290229797,0.28373658657073975
88,0.914338231086731,0.3024384677410126,0.9247549176216125,0.2920267879962921
89,0.9140931367874146,0.2928733229637146,0.9223039150238037,0.28615257143974304
90,0.9115808606147766,0.29421737790107727,0.9276960492134094,0.29003456234931946
91,0.913174033164978,0.28590333461761475,0.9269607663154602,0.28399524092674255
92,0.9103553891181946,0.30410850048065186,0.9247549176216125,0.28121134638786316
93,0.9102941155433655,0.3068079650402069,0.9235293865203857,0.28206726908683777
94,0.9139093160629272,0.28809547424316406,0.9183823466300964,0.30743861198425293
95,0.9171568751335144,0.28368526697158813,0.9223039150238037,0.29984918236732483
96,0.9085784554481506,0.2972296178340912,0.9247549176216125,0.29268136620521545
97,0.912561297416687,0.30375921726226807,0.9284313917160034,0.2741605341434479
98,0.9161764979362488,0.2840484082698822,0.9210784435272217,0.2863800525665283
99,0.9155024290084839,0.2869735658168793,0.920098066329956,0.30771884322166443
100,0.9127451181411743,0.291105180978775,0.9215686321258545,0.29674750566482544
101,0.9128063917160034,0.29856789112091064,0.9188725352287292,0.3136509656906128
102,0.9139093160629272,0.29937252402305603,0.9196078181266785,0.3048798739910126
103,0.9158700704574585,0.2914021909236908,0.9183823466300964,0.32024604082107544
104,0.9145220518112183,0.29771625995635986,0.9232842922210693,0.29953429102897644
105,0.9129902124404907,0.3033919334411621,0.9252451062202454,0.2879351079463959
106,0.9150122404098511,0.29142045974731445,0.9166666865348816,0.33132362365722656
107,0.9097426533699036,0.3043679893016815,0.9245098233222961,0.2846486568450928
108,0.9142156839370728,0.29377251863479614,0.9237744808197021,0.2994403839111328
109,0.9157475233078003,0.2816995084285736,0.9232842922210693,0.3049376308917999
110,0.9112744927406311,0.304743230342865,0.9235293865203857,0.3074498474597931
111,0.9157475233078003,0.29747775197029114,0.9245098233222961,0.3178589940071106
112,0.9119485020637512,0.3028087913990021,0.9220588207244873,0.307821661233902
113,0.9101715683937073,0.3077583611011505,0.920098066329956,0.3024809658527374
114,0.9153186082839966,0.2903362214565277,0.9186274409294128,0.31244802474975586
115,0.9094975590705872,0.3015700876712799,0.9247549176216125,0.30534762144088745
116,0.9157475233078003,0.2932250499725342,0.9196078181266785,0.326511949300766
117,0.9142156839370728,0.28842008113861084,0.9215686321258545,0.31880873441696167
118,0.9107230305671692,0.3150385618209839,0.9242647290229797,0.32023340463638306
119,0.9140931367874146,0.2961554229259491,0.9227941036224365,0.3050934672355652
120,0.9143995046615601,0.28996920585632324,0.9232842922210693,0.2997678518295288
121,0.9170343279838562,0.2849203646183014,0.9191176295280457,0.3444688618183136
122,0.9126225709915161,0.30450889468193054,0.9205882549285889,0.30671676993370056
123,0.913786768913269,0.29377564787864685,0.9203431606292725,0.31675997376441956
124,0.9158087968826294,0.29345041513442993,0.9208333492279053,0.32096076011657715
125,0.9183823466300964,0.2889629602432251,0.9208333492279053,0.3231588900089264
126,0.9154411554336548,0.29056069254875183,0.9213235378265381,0.30743151903152466
127,0.9165441393852234,0.2805977761745453,0.9174019694328308,0.3317655920982361
128,0.9127451181411743,0.29097050428390503,0.9196078181266785,0.3216771185398102
129,0.9128063917160034,0.30464014410972595,0.9223039150238037,0.3096346855163574
130,0.9123162031173706,0.3079344630241394,0.9245098233222961,0.3168798089027405
131,0.9130514860153198,0.301268607378006,0.9242647290229797,0.3202396333217621
132,0.9151347875595093,0.298833966255188,0.9176470637321472,0.3312075138092041
133,0.9156249761581421,0.29303693771362305,0.9225490093231201,0.31553998589515686
134,0.9169730544090271,0.28754353523254395,0.9232842922210693,0.30523839592933655
135,0.9165441393852234,0.29415246844291687,0.9198529124259949,0.3386094868183136
136,0.9158700704574585,0.2908678948879242,0.9164215922355652,0.3268924951553345
137,0.9123162031173706,0.3053685128688812,0.9156862497329712,0.3306346833705902
138,0.9123162031173706,0.3084580600261688,0.9176470637321472,0.31393110752105713
139,0.9091299176216125,0.3203805983066559,0.9178921580314636,0.31426548957824707
140,0.9117034077644348,0.29566630721092224,0.920098066329956,0.32080864906311035
141,0.9147058725357056,0.30495989322662354,0.9215686321258545,0.3133776783943176
142,0.9157475233078003,0.29194286465644836,0.9220588207244873,0.3081914484500885
143,0.9151347875595093,0.29498422145843506,0.9139705896377563,0.32241731882095337
144,0.9113357663154602,0.3189842402935028,0.9205882549285889,0.3141935169696808
145,0.9153186082839966,0.2862345576286316,0.9215686321258545,0.32654309272766113
146,0.9126838445663452,0.31676337122917175,0.9205882549285889,0.31912606954574585
147,0.9129902124404907,0.29748430848121643,0.9198529124259949,0.32391172647476196
148,0.914950966835022,0.30192747712135315,0.9210784435272217,0.3263179361820221
149,0.9143995046615601,0.3068610727787018,0.9174019694328308,0.3053077161312103
150,0.9153798818588257,0.31071460247039795,0.9215686321258545,0.3232748508453369
151,0.9171568751335144,0.2786838710308075,0.9252451062202454,0.31786078214645386
152,0.9160539507865906,0.29187777638435364,0.9279412031173706,0.30812373757362366
153,0.9148896932601929,0.29407554864883423,0.9240196347236633,0.3040071129798889
154,0.9148284196853638,0.29775527119636536,0.9191176295280457,0.3109431266784668
155,0.9094362854957581,0.32303351163864136,0.9210784435272217,0.3227204978466034
156,0.916299045085907,0.29129084944725037,0.9183823466300964,0.33067214488983154
157,0.9147058725357056,0.3138056695461273,0.9223039150238037,0.3282114565372467
158,0.913174033164978,0.29419007897377014,0.9227941036224365,0.31422755122184753
159,0.9166054129600525,0.29041188955307007,0.91813725233078,0.31175631284713745
160,0.9164828658103943,0.2898309528827667,0.9193627238273621,0.3199855387210846
161,0.9145833253860474,0.2981412708759308,0.9188725352287292,0.3220139443874359
162,0.9152573347091675,0.3045606017112732,0.9227941036224365,0.3287641108036041
163,0.9132965803146362,0.30511292815208435,0.9176470637321472,0.3263295888900757
164,0.9158700704574585,0.2932779788970947,0.9225490093231201,0.30631715059280396
165,0.913786768913269,0.30437538027763367,0.9235293865203857,0.32245755195617676
166,0.9140931367874146,0.30061131715774536,0.9242647290229797,0.3220522999763489
167,0.915563702583313,0.3075164258480072,0.9225490093231201,0.32058295607566833
168,0.9163603186607361,0.30521926283836365,0.9196078181266785,0.3289205729961395
169,0.914338231086731,0.31065982580184937,0.9183823466300964,0.33693188428878784
170,0.9132353067398071,0.30398088693618774,0.9213235378265381,0.3189573585987091
171,0.9139705896377563,0.31100043654441833,0.9220588207244873,0.33758243918418884
172,0.913786768913269,0.3043847978115082,0.9208333492279053,0.316516637802124
173,0.9150122404098511,0.3028625547885895,0.9208333492279053,0.3186354339122772
174,0.9183823466300964,0.29882362484931946,0.9230391979217529,0.31760406494140625
175,0.9161764979362488,0.296781986951828,0.9225490093231201,0.3319726288318634
176,0.9142769575119019,0.31904280185699463,0.9186274409294128,0.32395830750465393
177,0.9172181487083435,0.3078606128692627,0.9154411554336548,0.3338695764541626
178,0.9197916388511658,0.29400670528411865,0.9252451062202454,0.31963419914245605
179,0.9166054129600525,0.30357348918914795,0.9186274409294128,0.30788710713386536
180,0.9163603186607361,0.3024328052997589,0.9208333492279053,0.3181452453136444
181,0.9148284196853638,0.3109910786151886,0.9208333492279053,0.3174935281276703
182,0.9135416746139526,0.3096725642681122,0.9208333492279053,0.33232492208480835
183,0.9189338088035583,0.2921735942363739,0.9242647290229797,0.31499484181404114
184,0.917524516582489,0.30001893639564514,0.9237744808197021,0.32931533455848694
185,0.9171568751335144,0.3022535741329193,0.9240196347236633,0.3054330348968506
186,0.9150735139846802,0.30106547474861145,0.9215686321258545,0.3389292359352112
187,0.9139705896377563,0.3071654438972473,0.9193627238273621,0.3436518609523773
188,0.9138480424880981,0.31098031997680664,0.9196078181266785,0.3201075792312622
189,0.9156862497329712,0.31510764360427856,0.9223039150238037,0.3232862651348114
190,0.9158700704574585,0.30396291613578796,0.9242647290229797,0.33418262004852295
191,0.9140931367874146,0.3168921172618866,0.9235293865203857,0.34291157126426697
192,0.913786768913269,0.30471071600914,0.9198529124259949,0.3459818363189697
193,0.9126838445663452,0.3109700083732605,0.9213235378265381,0.33071938157081604
194,0.9152573347091675,0.30910471081733704,0.916911780834198,0.33842867612838745
195,0.9136642217636108,0.3200226426124573,0.9125000238418579,0.3400458097457886
196,0.9170956015586853,0.28770652413368225,0.920098066329956,0.3281155526638031
197,0.9136029481887817,0.31106626987457275,0.9191176295280457,0.31006520986557007
198,0.9151347875595093,0.3106316328048706,0.9178921580314636,0.3238808810710907
199,0.9166054129600525,0.297436386346817,0.9127451181411743,0.3473745286464691
